CÓDIGO	CÓDIGO OPCIONAL	TIPO	DESCRIÇÃO	LOCAL	UN.	DIMENSÃO	CLIENTE	LOTE	ITEM NF	NF	VALIDADE	ESTAÇÃO	QTD ESTOQUE	DATA ENTRADA
9751379	2302923 - 2300808	HARDWARE	ARRUELA PLANA-ACO INOX	B7.1	UN	1.0	EMBRAER	C030855059	29	2172494.0		84.0	152	2025-12-01 10:50:29
9793550	-	HARDWARE	CALCO LAMINADO	B7.2	UN	1.0	EMBRAER	C030489157	2	2223335.0		36.0	0	2025-12-01 10:50:29
9793550	-	HARDWARE	CALCO LAMINADO	B7.2	UN	1.0	EMBRAER	C030489157	21	2223335.0		36.0	7	2025-12-01 10:50:29
9793550	-	HARDWARE	CALCO LAMINADO	B7.2	UN	1.0	EMBRAER	C031265126	6	2223335.0		36.0	6	2025-12-01 10:50:29
9793550	-	HARDWARE	CALCO LAMINADO	B7.2	UN	1.0	EMBRAER	c030489157	4	1257169		36.0	4	2025-12-02 13:45:00
9793550	-	HARDWARE	CALCO LAMINADO	B7.2	UN	1.0	EMBRAER	c024474522	3	1257169		36.0	2	2025-12-02 13:45:51
9793550	-	HARDWARE	CALCO LAMINADO	B7.2	UN	1.0	EMBRAER	C031265126	2	1257169		36.0	30	2025-12-02 13:54:53
9793550	-	HARDWARE	CALCO LAMINADO	B7.2	UN	1.0	EMBRAER	C031265126	1	1257169		36.0	36	2025-12-02 13:55:55
9793566	-	HARDWARE	CALÇO LAMINADO	B7.3	UN	1.0	EMBRAER	C031182378	1	2320576.0		30.0	0	2025-12-01 10:50:29
9793566	-	HARDWARE	CALÇO LAMINADO	B7.3	UN	1.0	EMBRAER	C031452428	1	2320576.0		30.0	103	2025-12-01 10:50:29
9793566	-	HARDWARE	CALÇO LAMINADO	B7.3	UN	1.0	EMBRAER	C031452428	2	2320576.0		30.0	30	2025-12-01 10:50:29
9793566	-	HARDWARE	CALÇO LAMINADO	B7.3	UN	1.0	EMBRAER	C031775620	3	2320576.0		30.0	11	2025-12-01 10:50:29
9793566	-	HARDWARE	CALÇO LAMINADO	B7.3	UN	1.0	EMBRAER	C031775620	1	2380528.0		30.0	100	2025-12-01 10:50:29
9793566	-	HARDWARE	CALÇO LAMINADO	B7.3	UN	1.0	EMBRAER	C031775620	2	2380528.0		30.0	95	2025-12-01 10:50:29
9948440	-	PAINEL	PAINEL DE FIBRA DE VIDRO	DEFINIR	UN	2.97	EMBRAER	C031653255	1	2362449.0		14.87	15,7	2025-12-01 10:50:29
BAC452	-	PERECÍVEIS	CURING SOLUTION 	E1.1	L	KIT	UTEC	31157981	1	54964	2026-06-01	kit	1	2025-12-10 08:48:18
BAC706	-	PERECÍVEIS	BLACK, FLAT 	E1.1	L	KIT	UTEC	4335490	1	54964	2026-06-01	kit	1	2025-12-10 08:47:07
E1453042-A	KIT	PERECÍVEIS	PAINT, POLYURETHANE, GRAY, F5595, TYPE l - 666-58-6231/KIG	E3.1	KIT	1.0	UTEC	8472514030	1	54948.0	2026-02-28	1.0	0	2025-12-01 10:50:29
E1453042-B	KIT	PERECÍVEIS	CATALIZADOR - 666-58-6231/KIG	E3.1	KIT	1.0	UTEC	8472514030	1	54948.0	2026-02-28	1.0	0	2025-12-01 10:50:29
EC-213	KIT	PERECÍVEIS	PRIME - EC-213	E3.1	KIT	1.0	UTEC	SEM LOTE	1	54948.0	2026-02-28	1.0	0	2025-12-01 10:50:29
EC-213	KIT	PERECÍVEIS	PRIME - EC-213	E3.1	KIT	1.0	UTEC	8472514030	1	54964	2026-02-28	1.0	0	2025-12-10 08:43:55
